"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-2012 0.0570489123790683 3 25 "GO:0061900" "glial cell activation" 0.426106763763736
1074 0.542125228334281 -1 9 "GO:0061901;GO:0061903" "obsolete regulation of 1-phosphatidylinositol-3-kinase activity" 0.872395537568261
173 0.832472871088312 -1 42 "GO:0061912" "obsolete selective autophagy" 0.958399473870693
572 0.75932907200914 10 8 "GO:0061945;GO:1902524" "positive regulation of protein K48-linked ubiquitination" 0.941014782120985
1436 0.0340975177787748 2 61 "GO:0061951" "establishment of protein localization to plasma membrane" 0.348095944552793
89 0.785938972410853 3 263 "GO:0061982" "meiosis I cell cycle process" 0.948292448314903
430 0.577050595098022 2 47 "GO:0061983" "meiosis II cell cycle process" 0.884896006076315
-366 0.66587238653152 2 39 "GO:0062009" "secondary palate development" 0.914815195384694
-390 0.081591310519555 4 575 "GO:0062012" "regulation of small molecule metabolic process" 0.486485796733484
-225 0.545489518486058 2 204 "GO:0062013" "positive regulation of small molecule metabolic process" 0.873234822388677
-178 0.645271173864482 3 188 "GO:0062014" "negative regulation of small molecule metabolic process" 0.909235916182443
-289 0.735983296113883 4 38 "GO:0062033" "positive regulation of mitotic sister chromatid segregation" 0.936235302009039
-1025 0.198810819987053 3 44 "GO:0062208" "positive regulation of pattern recognition receptor signaling pathway" 0.64556475868452
-381 0.593191121822738 3 55 "GO:0065001" "specification of axis polarity" 0.890075960194454
1148 0.0538764078680367 2 79 "GO:0065002;GO:0071806" "protein transmembrane transport" 0.417567953099719
626 0.0649934885106587 2 246 "GO:0065004" "protein-DNA complex assembly" 0.444213265388306
929 0.173759672226901 2 60 "GO:0065005;GO:0071825" "protein-lipid complex organization" 0.622231924851125
-72 0.897625921068482 2 90 "GO:0070050" "neuron cellular homeostasis" 0.975920946299813
863 0.218409713922322 6 57 "GO:0070059" "intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress" 0.667093185322328
2009 0.117040578662569 3 17 "GO:0070070;GO:0070072" "vacuolar proton-transporting V-type ATPase complex assembly" 0.54690652750046
1786 0.0848850068576211 2 26 "GO:0070071" "proton-transporting two-sector ATPase complex assembly" 0.490823469258271
-2192 0.353486398512391 3 5 "GO:0070073" "clustering of voltage-gated calcium channels" 0.773147088329666
1453 0.341011342822826 2 12 "GO:0070086" "ubiquitin-dependent endocytosis" 0.765769287504968
1023 0.520919127137697 2 11 "GO:0070092;GO:0070094" "regulation of glucagon secretion" 0.861426597210547
-358 0.80687489266265 5 13 "GO:0070098" "chemokine-mediated signaling pathway" 0.953159573689698
1670 0.138263825763499 2 22 "GO:0070102" "interleukin-6-mediated signaling pathway" 0.580145291970006
-545 0.541918891746752 2 35 "GO:0070121" "Kupffer's vesicle development" 0.872395537568261
337 0.85669948463205 2 8 "GO:0070127" "tRNA aminoacylation for mitochondrial protein translation" 0.964422727686575
-734 0.425310690264971 2 33 "GO:0070129;GO:0062125;GO:0070131" "regulation of mitochondrial gene expression" 0.816837210884271
1144 0.493659616448703 2 10 "GO:0070141" "response to UV-A" 0.842957508965027
921 0.37417691993998 2 26 "GO:0070142" "synaptic vesicle budding" 0.784907006160467
-2519 0.177576805355307 4 8 "GO:0070166" "enamel mineralization" 0.626059963295617
-642 0.188263570033147 3 118 "GO:0070167;GO:0030500" "regulation of biomineral tissue development" 0.636444560668038
-790 0.483509224756412 2 22 "GO:0070168" "negative regulation of biomineral tissue development" 0.840988296614432
-2274 0.0852601822180605 2 16 "GO:0070170" "regulation of tooth mineralization" 0.490823469258271
-1525 0.361496781259325 2 10 "GO:0070172;GO:0097274;GO:0021506;GO:0021995;GO:0003409;GO:0021622;GO:0021623;GO:0060598;GO:0097273;GO:0097275;GO:0097276;GO:0097277" "positive regulation of tooth mineralization" 0.779851330660145
-3320 0.0964117460640193 5 7 "GO:0070173" "regulation of enamel mineralization" 0.515326092415269
-241 0.570975154875217 3 156 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 0.881837838018078
-2682 0.213722904189001 2 6 "GO:0070194" "synaptonemal complex disassembly" 0.662541002985903
1268 0.29577314978252 3 19 "GO:0070198" "protein localization to chromosome, telomeric region" 0.730325865315999
2233 0.14330124830045 3 12 "GO:0070199" "establishment of protein localization to chromosome" 0.585256421006431
1531 0.384704868181786 5 9 "GO:0070202;GO:0070203;GO:1904851" "regulation of establishment of protein localization to chromosome" 0.793980872734587
-4 0.994625507227628 7 82 "GO:0070206" "protein trimerization" 0.998729181007187
-74 0.920871369542586 2 50 "GO:0070207" "protein homotrimerization" 0.984506462373112
-486 0.603134667578727 2 32 "GO:0070208" "protein heterotrimerization" 0.893898373245734
2332 0.242861578636292 2 7 "GO:0070212" "protein poly-ADP-ribosylation" 0.687245202344512
-2394 0.267139358334871 4 6 "GO:0070213" "protein auto-ADP-ribosylation" 0.707117232440724
1610 0.162881582812326 4 21 "GO:0070227" "lymphocyte apoptotic process" 0.610321158832754
-856 0.217704423550676 7 58 "GO:0070228;GO:2000106" "regulation of leukocyte apoptotic process" 0.667093185322328
-303 0.753346110394844 2 30 "GO:0070229;GO:2000107" "negative regulation of leukocyte apoptotic process" 0.940110855485367
-2076 0.214138071102732 4 10 "GO:0070230;GO:0070234" "positive regulation of lymphocyte apoptotic process" 0.663019460101273
1663 0.223073683643413 2 15 "GO:0070231" "T cell apoptotic process" 0.671234097502672
-477 0.658676444009324 2 24 "GO:0070232" "regulation of T cell apoptotic process" 0.914815195384694
-381 0.780107864165437 2 15 "GO:0070233" "negative regulation of T cell apoptotic process" 0.946468593746318
1160 0.590892853913865 3 6 "GO:0070242" "thymocyte apoptotic process" 0.889991405989727
2919 0.118130180545727 2 8 "GO:0070243" "regulation of thymocyte apoptotic process" 0.54825601923353
3976 0.0924545289172755 3 5 "GO:0070244" "negative regulation of thymocyte apoptotic process" 0.506332137551449
-998 0.643619188299716 2 6 "GO:0070247" "regulation of natural killer cell apoptotic process" 0.908643647894044
373 0.280652921550818 4 237 "GO:0070252;GO:0030048" "actin filament-based movement" 0.721111583472553
412 0.778900857205447 2 13 "GO:0070255" "regulation of mucus secretion" 0.946468593746318
653 0.743880756289885 2 7 "GO:0070257" "positive regulation of mucus secretion" 0.936235302009039
-2057 0.145376887690409 4 14 "GO:0070262" "peptidyl-serine dephosphorylation" 0.587707993960047
907 0.290625245379265 -1 38 "GO:0070265;GO:0097300" "obsolete necrotic cell death" 0.728569402124351
651 0.554699940153327 3 23 "GO:0070266" "necroptotic process" 0.875081039224094
-130 0.944522671881406 2 8 "GO:0070285;GO:0016576" "pigment cell development" 0.98919947431313
-1503 0.00848556469958068 2 86 "GO:0070286" "axonemal dynein complex assembly" 0.195501258003028
78 0.962724369281741 2 10 "GO:0070291" "N-acylethanolamine metabolic process" 0.993107663934984
-1250 0.267489062532252 2 22 "GO:0070293" "renal absorption" 0.707237729179085
-376 0.379175201370525 2 154 "GO:0070301" "cellular response to hydrogen peroxide" 0.788693527457671
118 0.938584380633244 2 12 "GO:0070305;GO:0071321" "response to cGMP" 0.987039742981543
101 0.899694353704161 2 44 "GO:0070306" "lens fiber cell differentiation" 0.975995018437472
-999 0.335464802848803 3 26 "GO:0070307" "lens fiber cell development" 0.761104460174299
2276 0.29127142303644 4 6 "GO:0070309" "lens fiber cell morphogenesis" 0.72927742214686
-2204 0.0855577885019814 3 17 "GO:0070314" "G1 to G0 transition" 0.490823469258271
40 0.952868788579965 5 61 "GO:0070316;GO:0070317" "regulation of G0 to G1 transition" 0.989549671520174
-958 0.547654330113111 2 11 "GO:0070327" "thyroid hormone transport" 0.873594114322467
-1397 0.484247361104946 2 7 "GO:0070344;GO:0070345" "regulation of fat cell proliferation" 0.840988296614432
-1253 0.453467043481795 2 10 "GO:0070358" "actin polymerization-dependent cell motility" 0.833335688714436
266 0.850560586170149 2 14 "GO:0070365" "hepatocyte differentiation" 0.962947959830662
403 0.625941937627835 7 41 "GO:0070371" "ERK1 and ERK2 cascade" 0.90371968179814
30 0.92064935234034 3 306 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 0.984506462373112
342 0.478368855695494 6 121 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 0.84080744988018
-142 0.721318790311514 3 178 "GO:0070374" "positive regulation of ERK1 and ERK2 cascade" 0.932464864980253
-134 0.942764464328477 2 8 "GO:0070375" "ERK5 cascade" 0.988602757023734
-3092 0.0979142021335744 4 8 "GO:0070391;GO:0071223" "response to lipoteichoic acid" 0.517037403746353
-595 0.518290402069978 3 33 "GO:0070417" "cellular response to cold" 0.859609092254383
51 0.969502926458159 2 16 "GO:0070424" "regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway" 0.99430860481255
-1248 0.478749510541147 4 9 "GO:0070425;GO:0070432;GO:0070433" "regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway" 0.84080744988018
-1624 0.233994118397 2 15 "GO:0070445" "regulation of oligodendrocyte progenitor proliferation" 0.682086546340772
1324 0.539479599669282 2 6 "GO:0070447" "positive regulation of oligodendrocyte progenitor proliferation" 0.871625302347022
648 0.783799738424121 2 5 "GO:0070459" "prolactin secretion" 0.947534569786049
-1786 0.262433849379481 2 11 "GO:0070472;GO:0070474" "regulation of uterine smooth muscle contraction" 0.70363922215072
4527 0.0153866562418587 6 8 "GO:0070475" "rRNA base methylation" 0.240448033812325
3929 0.0491664255737239 4 7 "GO:0070486" "leukocyte aggregation" 0.402525342600609
-163 0.808864126258894 2 62 "GO:0070498" "interleukin-1-mediated signaling pathway" 0.953492069080515
600 0.012131149404977 4 501 "GO:0070507;GO:0032886" "regulation of microtubule-based process" 0.221851667535623
643 0.271406532714312 2 82 "GO:0070509" "calcium ion import" 0.711293665152295
1822 0.105981634538184 2 22 "GO:0070525" "tRNA threonylcarbamoyladenosine metabolic process" 0.527211966724195
779 0.520485339135398 2 19 "GO:0070527" "platelet aggregation" 0.861426597210547
-1059 0.382250608880337 3 19 "GO:0070528" "protein kinase C signaling" 0.790992234919804
-394 0.524614648560556 2 73 "GO:0070534" "protein K63-linked ubiquitination" 0.862703735065543
612 0.475610926936391 2 38 "GO:0070536" "protein K63-linked deubiquitination" 0.839655073491768
2073 0.336533250644415 -1 6 "GO:0070537" "obsolete histone H2A K63-linked deubiquitination" 0.76199601229641
-2336 0.322880471564974 4 5 "GO:0070541" "response to platinum ion" 0.751270915547323
-52 0.907178490449816 2 140 "GO:0070542" "response to fatty acid" 0.97990696433007
2522 0.098304757505432 -1 12 "GO:0070544" "obsolete histone H3-K36 demethylation" 0.517167226622802
-656 0.0835496114204181 2 196 "GO:0070555" "response to interleukin-1" 0.490823469258271
-2141 0.160491010189327 2 12 "GO:0070562" "regulation of vitamin D receptor signaling pathway" 0.607095129751351
670 0.370491293653923 -1 50 "GO:0070584" "obsolete mitochondrion morphogenesis" 0.784109749031043
-1 0.998189854474692 4 280 "GO:0070588" "calcium ion transmembrane transport" 0.999532457138312
31 0.972925624063893 2 33 "GO:0070593" "dendrite self-avoidance" 0.99430860481255
1033 0.605078967257005 4 7 "GO:0070601" "centromeric sister chromatid cohesion" 0.894944182370427
304 0.887973663710153 2 6 "GO:0070602" "regulation of centromeric sister chromatid cohesion" 0.972122740969101
-923 0.0507493628056085 2 126 "GO:0070613;GO:1903317" "regulation of protein maturation" 0.410249542141436
-2702 2.22077938460561e-05 2 69 "GO:0070633" "transepithelial transport" 0.0051320192687886
-3887 0.0999355866557965 2 5 "GO:0070634" "transepithelial ammonium transport" 0.519855923490521
-14 0.924652201948307 2 1311 "GO:0070647;GO:0043687" "post-translational protein modification" 0.984992212117058
-753 0.727014745044992 7 6 "GO:0070649;GO:0110009" "formin-nucleated actin cable assembly" 0.934785777392195
-96 0.956687380583813 4 9 "GO:0070650" "actin filament bundle distribution" 0.990542790014065
2176 0.312993800104926 3 6 "GO:0070654;GO:1990399" "epithelium regeneration" 0.742423240933177
-4347 0.0658318925620201 2 5 "GO:0070666" "regulation of mast cell proliferation" 0.446649477471499
-1967 0.136524404515862 5 16 "GO:0070669;GO:0071352;GO:0038110" "response to interleukin-2" 0.5780872342243
-743 0.368546726766148 2 41 "GO:0070670;GO:0071353" "response to interleukin-4" 0.784109749031043
-912 0.699522735077859 2 5 "GO:0070682" "proteasome regulatory particle assembly" 0.925515369286665
-627 0.453574553829162 2 40 "GO:0070723" "response to cholesterol" 0.833335688714436
773 0.430995969360929 -1 29 "GO:0070734" "obsolete histone H3-K27 methylation" 0.820130843328728
208 0.813489401393511 5 36 "GO:0070741;GO:0071354" "response to interleukin-6" 0.95354939241454
2663 0.154069230081649 3 8 "GO:0070781" "response to biotin" 0.600564254497121
3781 0.109533981231033 2 5 "GO:0070782" "phosphatidylserine exposure on apoptotic cell surface" 0.532720753104501
-1903 0.377690896476772 2 6 "GO:0070783" "growth of unicellular organism as a thread of attached cells" 0.787604806270676
62 0.97193065368218 -1 9 "GO:0070816" "obsolete phosphorylation of RNA polymerase II C-terminal domain" 0.99430860481255
-2799 0.0289946031299994 -1 17 "GO:0070827;GO:0070829" "obsolete chromatin maintenance" 0.330512471553625
302 0.596687184853701 2 86 "GO:0070828" "heterochromatin organization" 0.891295404702256
688 0.321708055700349 3 58 "GO:0070830" "bicellular tight junction assembly" 0.74970004535524
-1871 0.262894415196487 2 10 "GO:0070831" "basement membrane assembly" 0.70363922215072
3904 0.0142611022505723 5 11 "GO:0070836;GO:0072584" "caveolin-mediated endocytosis" 0.234098206681042
-3407 0.00785509014469733 2 17 "GO:0070837" "dehydroascorbic acid transport" 0.188805707477629
-2141 0.364889252550211 5 5 "GO:0070841" "inclusion body assembly" 0.783488068037391
-643 0.244245990069363 4 92 "GO:0070849;GO:0071364" "response to epidermal growth factor" 0.688329608377296
-1282 0.400848280009858 2 12 "GO:0070857;GO:1904251" "regulation of bile acid metabolic process" 0.803171041343977
-2734 0.143359427542619 4 8 "GO:0070858;GO:1904252" "negative regulation of bile acid metabolic process" 0.585256421006431
1247 0.121979603729548 5 43 "GO:0070861" "regulation of protein exit from endoplasmic reticulum" 0.553026736187124
-381 0.828928205645145 2 9 "GO:0070862;GO:1904153" "negative regulation of protein exit from endoplasmic reticulum" 0.956471554188875
1658 0.132460897124491 5 23 "GO:0070863" "positive regulation of protein exit from endoplasmic reticulum" 0.570382157804273
-27 0.975385359661887 2 36 "GO:0070875" "positive regulation of glycogen metabolic process" 0.995355112107795
-46 0.948065473089577 2 55 "GO:0070884;GO:0106056" "regulation of calcineurin-NFAT signaling cascade" 0.989549671520174
503 0.655150482326728 2 22 "GO:0070885;GO:0106057" "negative regulation of calcineurin-NFAT signaling cascade" 0.913712066244263
-226 0.817703358158638 3 29 "GO:0070886;GO:0106058" "positive regulation of calcineurin-mediated signaling" 0.955386212550601
